id	text	category
tam805	நான் முத்தரையர்( அம்பலம்... அம்பலகாரர்.... சேர்வை..... முத்துராஜா...வலையர்.. ).... இந்த படம் எடுத்த டைரக்டர் கோடி நன்றிகள்.....	NOT
tam806	டேய் இந்த group la தான் டா இத்தன ஜாதிய சமூகத்த பாக்குறேன்.... பிரச்சினை ஏதும் இரக்காம இருந்தா நல்லது...	NOT
tam807	ஈரோட்டில் இருந்து... இது தான் எங்க சாதி பெருமை... ஒன்றுபடுவோம் வாருங்கள்.... Like panunga.. share panunga and subscribe to namma சாதிய channel	NOT
tam808	தமிழ்நாடு கொங்கு இளைஞர் பேரவை சார்பாக வாழ்த்துக்கள்	NOT
tam809	கொங்கு கவுண்டர் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	NOT
tam810	கள்ளக்குறிச்சி மாவட்டம் வன்னிய கவுண்டர்  சார்பாக இப்படம் மாபெரும் வெற்றிபெற வாழ்த்துக்கள்	NOT
tam811	நாயுடு சமூகத்தின் சார்பாக படம் வெற்றி அடைய வாழ்த்துக்கள்	NOT
tam812	டிரைலர் மிகவும் அருமையாக உள்ளது.......  படம் வெற்றி பெற வாழ்த்துக்கள்.....  நாடார் சமுதாயத்திற்க்காக கிடைத்த வெற்றி.........	NOT
tam813	எங்க  இருந்த ராஜா இவ்ளோ நாளா.. மாஸ் bgm	NOT
tam814	ஜாதி பற்றி பேசிப்பேசி எச்ச அரசியல் செய்யும் ராமதாஸ்,திருமா போன்ற பரதேசி நாய்ங்கள  மக்கள் நம்பக்கூடாது	NOT
tam815	படத்துல தான் மண்ணும் பொண்ணும் எங்களது கைய‌ வெச்ச இருக்காதுனு பேச முடியும்.... Pollachi indecent laa oru ponnu vandu ipadi pesa sollunga pakala🥶🤭🥳... திரௌபதி பரிதாபங்கள்	OFF
